ticker,fpedats,mean_forecast,std_forecast,num_analysts,actual_eps,anndats_act,SUE
IBM,2019-03-31,2.213958904109589,0.2523596660828529,73,2.25,2019-04-16,0.14281638761789456
IBM,2019-06-30,3.181175675675676,0.10461191923866764,74,3.17,2019-07-17,-0.10682985033645337
IBM,2019-09-30,3.324561224489796,0.3853319379424512,98,2.68,2019-10-16,-1.672742799186452
IBM,2019-12-31,4.831490566037736,0.18619545517869202,106,4.71,2020-01-21,-0.6524894279569912
IBM,2020-03-31,2.079279069767442,0.23115208393980077,86,1.84,2020-04-20,-1.035158609384451
IBM,2020-06-30,2.7793563218390807,0.4428816309131229,87,2.18,2020-07-20,-1.3533104107373832
IBM,2020-09-30,2.899235294117647,0.37519336776300427,68,2.58,2020-10-19,-0.8508553763117054
IBM,2020-12-31,4.057430555555555,1.2001322911397343,72,2.07,2021-01-21,-1.656009566802127
IBM,2021-03-31,1.7832142857142856,0.35792815301086617,42,1.77,2021-04-19,-0.036918821844909355
IBM,2021-06-30,2.462439024390244,0.19839431050064044,41,2.33,2021-07-19,-0.6675545485958695
IBM,2021-09-30,2.653595238095238,0.20669230808299,42,2.52,2021-10-20,-0.6463483781002505
IBM,2021-12-31,3.91988,0.5698030322051681,50,3.35,2022-01-24,-1.000135077896188
IBM,2022-03-31,1.813738095238095,0.38659571493491685,42,1.4,2022-04-19,-1.0702086941334765
IBM,2022-06-30,2.468591836734694,0.36568462723860756,49,2.31,2022-07-18,-0.4336847242725723
IBM,2022-09-30,2.2745344827586207,0.47593285002975694,58,1.81,2022-10-19,-0.9760504716780453
IBM,2022-12-31,3.671172413793103,0.2802675499884486,58,3.6,2023-01-25,-0.2539445390521897
IBM,2023-03-31,1.552325581395349,0.24888826341019835,43,1.36,2023-04-19,-0.7727386529206189
IBM,2023-06-30,2.1507551020408164,0.15917188437506863,49,2.18,2023-07-19,0.18373155582095002
IBM,2023-09-30,2.1524509803921568,0.17153359014787625,51,2.2,2023-10-25,0.2771994661037071
INTC,2000-03-31,0.3391860465116279,0.015771064242184742,43,0.355,2000-04-18,1.0027194896633922
INTC,2000-06-30,0.3734444444444444,0.057819189519174176,90,0.5,2000-07-18,2.1888157998753486
INTC,2000-09-30,0.38388,0.024028410603471693,125,0.41,2000-10-17,1.0870465146881618
INTC,2000-12-31,0.42395705521472393,0.03328910949586661,163,0.38,2001-01-16,-1.3204635353848058
INTC,2001-03-31,0.3327173913043478,0.11245618703256904,138,0.16,2001-04-17,-1.535863840504624
INTC,2001-06-30,0.27230263157894735,0.13386125264585094,152,0.12,2001-07-17,-1.1377648764567123
INTC,2001-09-30,0.21979166666666666,0.12261411838761482,144,0.1,2001-10-16,-0.9769810217773971
INTC,2001-12-31,0.16775,0.08036825619467915,160,0.15,2002-01-15,-0.2208583443319151
INTC,2002-03-31,0.13789915966386554,0.02699258999322013,119,0.15,2002-04-16,0.4483023058985406
INTC,2002-06-30,0.13472868217054262,0.022710044562505985,129,0.09,2002-07-16,-1.969555015510148
INTC,2002-09-30,0.15375999999999998,0.025005289762948812,125,0.11,2002-10-15,-1.7500297103071631
INTC,2002-12-31,0.16796178343949045,0.03580106812443225,157,0.16,2003-01-14,-0.22238955027313745
INTC,2003-03-31,0.1460126582278481,0.03434444991585356,158,0.14,2003-04-15,-0.17506928317616194
INTC,2003-06-30,0.13031645569620254,0.016945806691567127,158,0.14,2003-07-15,0.571441919529058
INTC,2003-09-30,0.1794818652849741,0.032431673893010694,193,0.25,2003-10-14,2.174360008294952
INTC,2003-12-31,0.24211009174311926,0.03707194138131371,218,0.33,2004-01-14,2.3707932463764116
INTC,2004-03-31,0.24964646464646464,0.03701249977672534,198,0.26,2004-04-13,0.2797307778721286
INTC,2004-06-30,0.25195391705069126,0.030183661508930315,217,0.27,2004-07-13,0.5978758721492269
INTC,2004-09-30,0.30620192307692307,0.026963879868074397,208,0.3,2004-10-12,-0.2300085561598366
INTC,2004-12-31,0.3339150943396227,0.04057936298158292,212,0.33,2005-01-11,-0.09647993590731205
INTC,2005-03-31,0.28357487922705316,0.02880757968724202,207,0.35,2005-04-19,2.3058209503925955
INTC,2005-06-30,0.277381974248927,0.03300359203881977,233,0.33,2005-07-19,1.5943120884897062
INTC,2005-09-30,0.3270378151260504,0.03384231613602866,238,0.32,2005-10-18,-0.2079590267333361
INTC,2005-12-31,0.4075408163265306,0.029077145265071845,196,0.4,2006-01-17,-0.2593382623289637
INTC,2006-03-31,0.3147410714285714,0.062064951590146744,224,0.23,2006-04-19,-1.3653611137598087
INTC,2006-06-30,0.24553669724770644,0.08401728498981621,218,0.15,2006-07-19,-1.1371076470667494
INTC,2006-09-30,0.26951464435146444,0.08198210756691043,239,0.22,2006-10-17,-0.6039689124977986
INTC,2006-12-31,0.30155102040816323,0.06672707478378179,245,0.26,2007-01-16,-0.6227010631411991
INTC,2007-03-31,0.22819875776397516,0.03575765999680636,161,0.27,2007-04-17,1.1690150373306942
INTC,2007-06-30,0.2173972602739726,0.02799149611062439,146,0.22,2007-07-17,0.09298323018323797
INTC,2007-09-30,0.2878,0.027019008968457447,150,0.31,2007-10-16,0.8216437555469462
INTC,2007-12-31,0.36546583850931674,0.03453169396653979,161,0.38,2008-01-15,0.4208933828953321
INTC,2008-03-31,0.3081437125748503,0.03246170597501701,167,0.25,2008-04-15,-1.791147779466628
INTC,2008-06-30,0.28943396226415097,0.03042411774448382,159,0.28,2008-07-15,-0.31008170371222704
INTC,2008-09-30,0.35664596273291926,0.029558080523329023,161,0.35,2008-10-14,-0.2248441920196371
INTC,2008-12-31,0.326906779661017,0.11873162924691905,236,0.04,2009-01-15,-2.4164309163513136
INTC,2009-03-31,0.18835567010309276,0.11655940820568061,194,0.11,2009-04-14,-0.6722380570500703
INTC,2009-06-30,0.1436244541484716,0.09725481323624763,229,-0.07,2009-07-14,-2.1965437703277817
INTC,2009-09-30,0.2115018181818182,0.07548371383998212,275,0.33,2009-10-13,1.5698509756606045
INTC,2009-12-31,0.2867296137339056,0.09723367617775133,233,0.4,2010-01-14,1.16492958734818
INTC,2010-03-31,0.29313297872340427,0.07903419944548583,188,0.43,2010-04-13,1.7317442605463516
INTC,2010-06-30,0.3404975369458128,0.07212862372345652,203,0.51,2010-07-13,2.350002735447513
INTC,2010-09-30,0.46913389121338916,0.05626982248230202,239,0.52,2010-10-12,0.9039678204531257
INTC,2010-12-31,0.5264268292682927,0.045232649528574115,246,0.59,2011-01-13,1.4054708577605481
INTC,2011-03-31,0.46104150943396227,0.04303410132093919,265,0.59,2011-04-19,2.9966581526657814
INTC,2011-06-30,0.45634496124031004,0.046747533631007226,258,0.54,2011-07-20,1.7895070020165158
INTC,2011-09-30,0.5580448979591837,0.051012474612349604,245,0.65,2011-10-18,1.8026003000167132
INTC,2011-12-31,0.6314000000000001,0.051474539036441,285,0.64,2012-01-19,0.16707289003426795
INTC,2012-03-31,0.5385829787234043,0.048358487350015376,235,0.53,2012-04-17,-0.17748650120673326
INTC,2012-06-30,0.5469829787234043,0.04398173338365789,235,0.54,2012-07-17,-0.15876997530977008
INTC,2012-09-30,0.6187589928057553,0.06879265273604467,278,0.58,2012-10-16,-0.5634176218566891
INTC,2012-12-31,0.6397126865671642,0.1298935732158938,268,0.48,2013-01-17,-1.2295657330305987
INTC,2013-03-31,0.4738672199170124,0.08752537134638318,241,0.4,2013-04-16,-0.8439520881857397
INTC,2013-06-30,0.4512468085106383,0.07177176804627866,235,0.39,2013-07-17,-0.8533551586906172
INTC,2013-09-30,0.5180051020408163,0.04769954012023432,196,0.58,2013-10-15,1.2996959258499268
INTC,2013-12-31,0.5481675977653632,0.04996824677502584,179,0.51,2014-01-16,-0.7638370410954531
INTC,2014-03-31,0.417623595505618,0.047981739752859735,178,0.38,2014-04-15,-0.7841232039397992
INTC,2014-06-30,0.4597114427860697,0.04432737662447398,201,0.55,2014-07-15,2.0368576732799557
INTC,2014-09-30,0.5508146341463415,0.060389217811867756,205,0.66,2014-10-14,1.808027489175416
INTC,2014-12-31,0.5951329787234043,0.0555527246563856,188,0.74,2015-01-15,2.6077392634232153
INTC,2015-03-31,0.47921777777777774,0.052189059167850466,225,0.41,2015-04-14,-1.3262890514113224
INTC,2015-06-30,0.5324977973568282,0.051083427724138375,227,0.55,2015-07-15,0.3426199733049927
INTC,2015-09-30,0.6084324324324324,0.05156871646685026,222,0.64,2015-10-13,0.6121456908445665
INTC,2015-12-31,0.6384532710280374,0.051114390388061065,214,0.74,2016-01-14,1.9866563643040367
INTC,2016-03-31,0.4853399014778325,0.04799626361272643,203,0.54,2016-04-19,1.138840701501484
INTC,2016-06-30,0.5303556701030928,0.07175644105561767,194,0.59,2016-07-20,0.8312052412225609
INTC,2016-09-30,0.6545633802816901,0.04489244979834761,213,0.8,2016-10-18,3.239667702956658
INTC,2016-12-31,0.7227005347593584,0.05022493650592625,187,0.79,2017-01-26,1.3399611810898104
INTC,2017-03-31,0.6038278145695364,0.04937378003075503,151,0.66,2017-04-27,1.1376926254273803
INTC,2017-06-30,0.6414844720496894,0.055858986026205114,161,0.72,2017-07-27,1.4056024560395102
INTC,2017-09-30,0.7571185185185185,0.03762502578009761,135,1.01,2017-10-26,6.721097892649083
INTC,2017-12-31,0.8062447552447553,0.04668522352456143,143,1.08,2018-01-25,5.863852073262972
INTC,2018-03-31,0.692418439716312,0.04348466988136146,141,0.87,2018-04-26,4.083773908556302
INTC,2018-06-30,0.8127484662576687,0.0934895084599205,163,1.04,2018-07-26,2.430770441367283
INTC,2018-09-30,1.0186196319018406,0.1042645145527725,163,1.4,2018-10-25,3.6578156023076027
INTC,2018-12-31,1.1142848101265823,0.07474466870809049,158,1.28,2019-01-24,2.217083743064078
INTC,2019-03-31,0.9364550898203593,0.07276068269903208,167,0.89,2019-04-25,-0.6384641828130795
INTC,2019-06-30,0.9864906832298136,0.082933039104782,161,1.06,2019-07-25,0.8863695044059688
INTC,2019-09-30,1.206873417721519,0.06977477270988504,158,1.42,2019-10-24,3.0544933935454743
INTC,2019-12-31,1.2756510067114095,0.08216298290054234,149,1.52,2020-01-23,2.9739547502112123
INTC,2020-03-31,1.092414201183432,0.143976540043301,169,1.45,2020-04-23,2.4836393394995047
INTC,2020-06-30,1.1326387096774193,0.10230530345591768,155,1.23,2020-07-23,0.9516739312007678
INTC,2020-09-30,1.1755987261146497,0.10982339318503345,157,1.11,2020-10-22,-0.5973110483312698
INTC,2020-12-31,1.1125092024539878,0.09306637536422095,163,1.52,2021-01-21,4.378496486526655
INTC,2021-03-31,1.0354484848484848,0.1284510159109065,165,1.39,2021-04-22,2.7602079488217646
INTC,2021-06-30,1.09065,0.09894050051171877,160,1.28,2021-07-22,1.9137764517127447
INTC,2021-09-30,1.170030864197531,0.11073130271848611,162,1.71,2021-10-21,4.876391070510936
INTC,2021-12-31,1.0911895424836602,0.15482357326095164,153,1.09,2022-01-26,-0.0076832129539805465
INTC,2022-03-31,0.90935,0.13397903071850062,120,0.87,2022-04-28,-0.2937026771202511
INTC,2022-06-30,0.8394415584415584,0.13752584959693703,154,0.29,2022-07-28,-3.995187523304677
INTC,2022-09-30,0.7447423312883436,0.2671960391182054,163,0.59,2022-10-27,-0.5791340762348907
INTC,2022-12-31,0.7107955801104973,0.30773817728408975,181,0.1,2023-01-26,-1.9847897504983234
INTC,2023-03-31,0.3740555555555556,0.34467756559370455,162,-0.04,2023-04-27,-1.201283741349246
INTC,2023-06-30,0.260859872611465,0.2571999236999609,157,0.13,2023-07-27,-0.5087865918814223
INTC,2023-09-30,0.30011333333333334,0.17033478825385456,150,0.41,2023-10-26,0.645121691189116
JNJ,1999-12-31,0.27764705882352947,0.002572478777137643,17,0.28,2000-01-25,0.9146591207600316
JNJ,2000-03-31,0.4551851851851852,0.0035304939405680206,27,0.465,2000-04-18,2.780011800058699
JNJ,2000-06-30,0.4610294117647059,0.004224641237180697,34,0.47,2000-07-18,2.123396457039879
JNJ,2000-09-30,0.4420454545454545,0.003935258305133018,44,0.445,2000-10-17,0.7507881885902326
JNJ,2000-12-31,0.3193478260869565,0.004785243016257132,46,0.325,2001-01-23,1.181167579962212
JNJ,2001-03-31,0.52,0.0074535599249992935,28,0.5,2001-04-17,-2.683281572999752
JNJ,2001-06-30,0.5285849056603774,0.008736382727651384,53,0.51,2001-07-17,-2.1272998493477875
JNJ,2001-09-30,0.4932758620689655,0.012373986725765226,58,0.5,2001-10-16,0.543409176044567
JNJ,2001-12-31,0.3785245901639344,0.01236069922156111,61,0.39,2002-01-22,0.9283786968983697
JNJ,2002-03-31,0.5809302325581395,0.010479902191558331,43,0.59,2002-04-16,0.8654439016774689
JNJ,2002-06-30,0.5886,0.009478224237370566,50,0.6,2002-07-16,1.2027569420706736
JNJ,2002-09-30,0.5844897959183672,0.011191742582851726,49,0.57,2002-10-15,-1.2946863110101312
JNJ,2002-12-31,0.47023809523809523,0.016599749518841224,42,0.46,2003-01-21,-0.616762031648409
JNJ,2003-03-31,0.6777777777777778,0.010500305245868315,27,0.69,2003-04-15,1.1639873257047801
JNJ,2003-06-30,0.6935135135135135,0.007533708035008835,37,0.7,2003-07-15,0.860995204001002
JNJ,2003-09-30,0.6910869565217391,0.012152413728156657,46,0.69,2003-10-14,-0.08944367317093103
JNJ,2003-12-31,0.5626415094339623,0.013177916170657273,53,0.57,2004-01-20,0.5583956120788283
JNJ,2004-03-31,0.7881250000000001,0.015332339846262612,32,0.83,2004-04-13,2.7311552196129587
JNJ,2004-06-30,0.7838095238095238,0.011251532351440725,42,0.82,2004-07-13,3.2164931015678078
JNJ,2004-09-30,0.75325,0.018589699381026135,40,0.78,2004-10-12,1.438968939288112
JNJ,2004-12-31,0.6295744680851064,0.017931930084593296,47,0.67,2005-01-25,2.254388218345013
JNJ,2005-03-31,0.9076470588235294,0.018758242395118262,34,0.97,2005-04-19,3.324028971536142
JNJ,2005-06-30,0.9021739130434783,0.013648450213731836,46,0.93,2005-07-19,2.0387726460346163
JNJ,2005-09-30,0.8615686274509804,0.012226618341897798,51,0.87,2005-10-18,0.6895915381710438
JNJ,2005-12-31,0.7150909090909091,0.017937414578217285,55,0.73,2006-01-24,0.8311727893715559
JNJ,2006-03-31,1.0037777777777779,0.028864014154848808,45,0.99,2006-04-18,-0.4773340847140413
JNJ,2006-06-30,0.9746938775510203,0.019906242824836676,49,0.98,2006-07-18,0.26655569791197853
JNJ,2006-09-30,0.9321818181818182,0.02122986271050923,55,0.98,2006-10-17,2.252401839344479
JNJ,2006-12-31,0.7965217391304348,0.024182278815191333,69,0.81,2007-01-23,0.5573610730638924
JNJ,2007-03-31,1.0551063829787235,0.0336136838353159,47,1.16,2007-04-17,3.1205629687951943
JNJ,2007-06-30,0.9953571428571429,0.03286137747980341,56,1.05,2007-07-17,1.6628291731361713
JNJ,2007-09-30,1.0084126984126984,0.031531159663068284,63,1.06,2007-10-16,1.6360737168739352
JNJ,2007-12-31,0.8705882352941177,0.03259348680202779,68,0.88,2008-01-22,0.2887621310063946
JNJ,2008-03-31,1.194054054054054,0.03685251834146633,37,1.26,2008-04-15,1.789455616978658
JNJ,2008-06-30,1.125952380952381,0.02650904344627878,42,1.18,2008-07-15,2.038837016399619
JNJ,2008-09-30,1.1140425531914893,0.0318733618142094,47,1.17,2008-10-14,1.755617971354512
JNJ,2008-12-31,0.9555,0.0376615165720722,60,0.94,2009-01-20,-0.411560696721758
JNJ,2009-03-31,1.2173684210526314,0.06184917183680803,38,1.26,2009-04-14,0.6892829391451517
JNJ,2009-06-30,1.1395918367346938,0.04077168051445495,49,1.15,2009-07-14,0.25527923141691666
JNJ,2009-09-30,1.1435185185185186,0.03072442378030426,54,1.2,2009-10-13,1.8383251671488965
JNJ,2009-12-31,0.9890322580645161,0.032678748166091155,62,1.02,2010-01-26,0.9476416225642736
JNJ,2010-03-31,1.2643478260869565,0.04182780435776315,46,1.29,2010-04-20,0.6132804316868844
JNJ,2010-06-30,1.2363333333333333,0.03251944225065661,60,1.21,2010-07-20,-0.809771985951008
JNJ,2010-09-30,1.2078947368421051,0.04853358395925269,76,1.23,2010-10-19,0.4554632350343991
JNJ,2010-12-31,1.0835443037974684,0.052061058203227595,79,1.03,2011-01-25,-1.0284905002977596
JNJ,2011-03-31,1.293157894736842,0.054629230031426196,38,1.35,2011-04-19,1.0405071649455584
JNJ,2011-06-30,1.25,0.028157719063467167,57,1.28,2011-07-19,1.0654272078068674
JNJ,2011-09-30,1.2198507462686567,0.029102355278705166,67,1.24,2011-10-18,0.6923581798922953
JNJ,2011-12-31,1.1156756756756756,0.042782696575245645,74,1.13,2012-01-24,0.33481583609698035
JNJ,2012-03-31,1.3436363636363637,0.050565822023401874,55,1.37,2012-04-17,0.5213726447764514
JNJ,2012-06-30,1.3004,0.031168244407721455,75,1.3,2012-07-17,-0.012833574928617477
JNJ,2012-09-30,1.248139534883721,0.04315530443592769,86,1.25,2012-10-16,0.04311092554198607
JNJ,2012-12-31,1.197840909090909,0.050524805871566124,88,1.19,2013-01-22,-0.1551892967355605
JNJ,2013-03-31,1.3894545454545455,0.041829379265020984,55,1.44,2013-04-16,1.2083720923805847
JNJ,2013-06-30,1.3916949152542373,0.029487141696402604,59,1.48,2013-07-16,2.9946980163403163
JNJ,2013-09-30,1.3382028985507246,0.024436941484602955,69,1.36,2013-10-15,0.8919733863998179
JNJ,2013-12-31,1.2380886075949367,0.04769512953509699,79,1.24,2014-01-21,0.04007521152986509
JNJ,2014-03-31,1.482230769230769,0.037859707685920514,52,1.54,2014-04-15,1.5258763022809754
JNJ,2014-06-30,1.5245384615384616,0.038826165840141334,65,1.66,2014-07-15,3.4889239133030294
JNJ,2014-09-30,1.4499210526315789,0.03311022527171719,76,1.5,2014-10-14,1.5124918951004127
JNJ,2014-12-31,1.309067415730337,0.060880247160980186,89,1.27,2015-01-20,-0.6417092168997695
JNJ,2015-03-31,1.5489538461538461,0.06410768059708967,65,1.56,2015-04-14,0.17230624697807886
JNJ,2015-06-30,1.6713802816901409,0.08756848196814446,71,1.71,2015-07-14,0.4410230421021588
JNJ,2015-09-30,1.503753086419753,0.07257798062501417,81,1.49,2015-10-13,-0.18949392503506776
JNJ,2015-12-31,1.4157499999999998,0.0584179005006265,92,1.44,2016-01-26,0.4151124876482002
JNJ,2016-03-31,1.6432911392405063,0.05986762146576008,79,1.68,2016-04-19,0.6131671822053001
JNJ,2016-06-30,1.6517912087912086,0.04487674886310937,91,1.74,2016-07-19,1.9655789120967915
JNJ,2016-09-30,1.6331875,0.05429302804906761,96,1.68,2016-10-18,0.8622193618984169
JNJ,2016-12-31,1.56827,0.05851026932224476,100,1.58,2017-01-24,0.20047762787412843
JNJ,2017-03-31,1.760671875,0.057638185834304724,64,1.83,2017-04-18,1.2028158762543442
JNJ,2017-06-30,1.8037407407407409,0.053758436030491484,81,1.83,2017-07-18,0.488467693598175
JNJ,2017-09-30,1.7879550561797755,0.047405386659870236,89,1.9,2017-10-17,2.363548780313464
JNJ,2017-12-31,1.713901098901099,0.05369482800358482,91,1.74,2018-01-23,0.4860598696239155
JNJ,2018-03-31,1.9675245901639344,0.088716328177207,61,2.06,2018-04-17,1.0423719256206143
JNJ,2018-06-30,2.028480519480519,0.07210164798277433,77,2.1,2018-07-17,0.9919257398467172
JNJ,2018-09-30,2.0236493506493507,0.06265271158784459,77,2.05,2018-10-16,0.42058274387219785
JNJ,2018-12-31,1.9693291139240505,0.11479376395987982,79,1.97,2019-01-22,0.005844272831614128
JNJ,2019-03-31,2.130310344827586,0.10138535256963147,58,2.1,2019-04-16,-0.2989617736622157
JNJ,2019-06-30,2.301157142857143,0.14821700069852373,70,2.58,2019-07-16,1.8813149357274406
JNJ,2019-09-30,2.098038961038961,0.0714998052184394,77,2.12,2019-10-15,0.30714823479512543
JNJ,2019-12-31,1.973705882352941,0.10139395392999245,85,1.88,2020-01-22,-0.9241762326148204
JNJ,2020-03-31,2.1679056603773583,0.1275201739923386,53,2.3,2020-04-14,1.0358701332275293
JNJ,2020-06-30,1.9055,0.3833243305255765,60,1.67,2020-07-16,-0.6143622547441893
JNJ,2020-09-30,2.147940298507463,0.23919561416604854,67,2.2,2020-10-13,0.21764488313902625
JNJ,2020-12-31,2.0137681159420286,0.16082289719618437,69,1.86,2021-01-26,-0.9561332286810513
JNJ,2021-03-31,2.268121951219512,0.10939977036583556,41,2.59,2021-04-20,2.942218687517531
JNJ,2021-06-30,2.2578846153846155,0.09484696731921957,52,2.48,2021-07-21,2.341829063103587
JNJ,2021-09-30,2.400620689655172,0.09022638731511472,58,2.6,2021-10-19,2.2097671898188485
JNJ,2021-12-31,2.261779661016949,0.173114678733453,59,2.13,2022-01-25,-0.7612275399237055
JNJ,2022-03-31,2.5866000000000002,0.1540832853476632,35,2.67,2022-04-19,0.5412657175099916
JNJ,2022-06-30,2.600413043478261,0.09947340819132558,46,2.59,2022-07-19,-0.10468167993432914
JNJ,2022-09-30,2.642274193548387,0.13836826241743802,62,2.55,2022-10-18,-0.6668739777190288
JNJ,2022-12-31,2.318048780487805,0.19474629918916855,82,2.35,2023-01-24,0.16406586233075898
JNJ,2023-03-31,2.574907407407407,0.11003348864477713,54,2.68,2023-04-18,0.9550964337036089
JNJ,2023-06-30,2.617830769230769,0.07671427695326041,65,2.8,2023-07-20,2.374645737457981
JNJ,2023-09-30,2.6651489361702128,0.10256956280451725,94,2.66,2023-10-17,-0.05019945517390712
JPM,2000-03-31,2.5877777777777777,0.30990616332264126,18,3.37,2000-04-12,2.5240615218350984
JPM,2000-06-30,2.554782608695652,0.19897166461624155,23,2.9,2000-07-13,1.735007806112352
JPM,2000-09-30,2.5938709677419354,0.14174336949465724,31,2.77,2000-10-18,1.24259097893608
JPM,2001-03-31,1.168985,0.9388730250313825,20,0.7,2001-04-18,-0.4995190909700743
JPM,2001-06-30,0.8813071428571428,0.5329463288198891,56,0.64,2001-07-18,-0.45277944477349674
JPM,2001-09-30,0.7960569892473118,0.3892249699857424,93,0.51,2001-10-17,-0.7349399738094663
JPM,2001-12-31,0.7278120967741936,0.2421659682819653,124,0.12,2002-01-16,-2.509898897381358
JPM,2002-03-31,0.6688578125,0.14532283252222178,64,0.57,2002-04-17,-0.6802634574638047
JPM,2002-06-30,0.6792623188405797,0.08273102786146498,69,0.58,2002-07-17,-1.1998197218919706
JPM,2002-09-30,0.5813244897959183,0.251159796778422,98,0.16,2002-10-16,-1.677515650196273
JPM,2002-12-31,0.5424284482758621,0.29771749661777336,116,-0.07,2003-01-22,-2.057079127808644
JPM,2003-03-31,0.5564150943396227,0.10628507275650853,53,0.69,2003-04-16,1.2568548169168658
JPM,2003-06-30,0.5882666666666666,0.0878477388737196,75,0.89,2003-07-16,3.4347307876310005
JPM,2003-09-30,0.6207894736842106,0.09784018476263197,76,0.78,2003-10-22,1.627250875517527
JPM,2003-12-31,0.6685333333333333,0.0903550553983342,75,0.89,2004-01-21,2.4510711181606966
JPM,2004-03-31,0.7828,0.09082479208422592,50,0.92,2004-04-21,1.5106007605585074
JPM,2004-06-30,0.8021311475409836,0.06242635004809959,61,0.85,2004-07-21,0.7668052420513674
JPM,2004-09-30,0.7659375,0.05511081909164826,64,0.6,2004-10-20,-3.0109786560067113
JPM,2004-12-31,0.7612121212121212,0.07428666204984688,66,0.64,2005-01-19,-1.6316808141249775
JPM,2005-03-31,0.749056603773585,0.06766046882848195,53,0.81,2005-04-20,0.9007238241417671
JPM,2005-06-30,0.7344155844155844,0.08501537796641484,77,0.66,2005-07-20,-0.8753191033860028
JPM,2005-09-30,0.7519480519480519,0.05269172912823785,77,0.75,2005-10-19,-0.03697073488157645
JPM,2005-12-31,0.768076923076923,0.054797328883324684,78,0.73,2006-01-18,-0.6948682326833299
JPM,2006-03-31,0.82,0.03768288736283353,51,0.86,2006-04-19,1.0614897848685518
JPM,2006-06-30,0.8403508771929824,0.03289403508023372,57,0.99,2006-07-19,4.549430388883573
JPM,2006-09-30,0.8479710144927536,0.03274588928601784,69,0.92,2006-10-18,2.1996344297787047
JPM,2006-12-31,0.9076543209876543,0.05336833342297355,81,1.09,2007-01-17,3.416739240612133
JPM,2007-03-31,0.9885483870967742,0.037234162622628665,62,1.34,2007-04-18,9.438955737106733
JPM,2007-06-30,1.0294202898550724,0.048168944656557765,69,1.2,2007-07-18,3.5412797884851455
JPM,2007-09-30,1.0076923076923077,0.06057276474670643,91,0.97,2007-10-17,-0.6222649378796461
JPM,2007-12-31,1.0552083333333333,0.09585053240020888,96,0.86,2008-01-16,-2.0365910177553475
JPM,2008-03-31,0.9505970149253731,0.29132862105447144,67,0.68,2008-04-16,-0.9288377295232448
JPM,2008-06-30,0.9115476190476189,0.2860469842931025,84,0.54,2008-07-17,-1.298904164173627
JPM,2008-09-30,0.6674399999999999,0.41980199633759757,125,0.11,2008-10-15,-1.3278640998927413
JPM,2008-12-31,0.6775000000000001,0.3296965410196251,132,0.07,2009-01-15,-1.8426034987241158
JPM,2009-03-31,0.5280246913580248,0.2301163822562749,81,0.4,2009-04-16,-0.55634757553005
JPM,2009-06-30,0.42990654205607476,0.2581410150209436,107,0.28,2009-07-16,-0.5807157070483838
JPM,2009-09-30,0.4779824561403509,0.14782900804203733,114,0.82,2009-10-14,2.3136023733744557
JPM,2009-12-31,0.5303875968992248,0.1367273924455566,129,0.74,2010-01-15,1.5330680952190372
JPM,2010-03-31,0.6213235294117647,0.11288488935226784,68,0.74,2010-04-14,1.051305194780271
JPM,2010-06-30,0.7228571428571429,0.10327187112219552,91,1.09,2010-07-15,3.5551099554344154
JPM,2010-09-30,0.8233333333333334,0.115050328861292,114,1.01,2010-10-13,1.6224783406896417
JPM,2010-12-31,0.9084615384615384,0.11154629545001724,130,1.12,2011-01-14,1.896418529051464
JPM,2011-03-31,1.1076785714285715,0.1322635340025748,84,1.28,2011-04-13,1.3028642389675895
JPM,2011-06-30,1.1594545454545455,0.08755251492137457,110,1.27,2011-07-14,1.2626188367601827
JPM,2011-09-30,1.1194875,0.1481925480221869,160,1.02,2011-10-13,-0.6713394251450823
JPM,2011-12-31,1.1198085106382978,0.15570390634549236,188,0.9,2012-01-13,-1.4117083880385333
JPM,2012-03-31,1.2107762237762236,0.13678648003677502,143,1.28,2012-04-13,0.5060717711660216
JPM,2012-06-30,1.097080808080808,0.22557084615454354,198,1.09,2012-07-13,-0.03139061718976221
JPM,2012-09-30,1.1571157407407409,0.1205878258825354,216,1.51,2012-10-12,2.9263672072751663
JPM,2012-12-31,1.1885208333333332,0.11700738266292851,240,1.39,2013-01-16,1.7219355059593293
JPM,2013-03-31,1.33774251497006,0.10637968848115543,167,1.59,2013-04-12,2.3712936993101477
JPM,2013-06-30,1.3619593023255814,0.08233609325284963,172,1.6,2013-07-12,2.8910856499276543
JPM,2013-09-30,1.3349753694581281,0.11031639638387951,203,1.42,2013-10-11,0.770734299967547
JPM,2013-12-31,1.3349035532994924,0.1114240193097807,197,1.4,2014-01-14,0.5842227475166426
JPM,2014-03-31,1.2244121621621622,1.2294643650326305,148,1.28,2014-04-11,0.045213053276548204
JPM,2014-06-30,1.2094802259887005,1.2219763848447032,177,1.46,2014-07-15,0.20501196022960552
JPM,2014-09-30,1.2802197802197801,0.9751150072666489,182,1.36,2014-10-14,0.08181621571372635
JPM,2014-12-31,1.3064065934065934,0.872722931079174,182,1.19,2015-01-14,-0.1333832185005724
JPM,2015-03-31,1.4255328467153285,0.07079600469523128,137,1.45,2015-04-14,0.34560076363065567
JPM,2015-06-30,1.466969465648855,0.054732768827809454,131,1.54,2015-07-14,1.3343109788744796
JPM,2015-09-30,1.4470314465408805,0.07348395341786944,159,1.68,2015-10-13,3.170332332752084
JPM,2015-12-31,1.4257692307692307,0.10249064869046773,195,1.32,2016-01-14,-1.0319890850595017
